neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.03624984994530678,0.3115711808204651,0.014617940199335547,0.008379476144909859,0.03011610358953476,0.0,0.0,0.0,0.0,5.0,11.0,9.0,50,0.0,0.0,0.1122923588039867,0.1122923493385315,0.044005595613271
