neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.02266431786119938,0.4191274642944336,0.00017145306472353194,0.00012025527394143865,0.0036533873062580824,0.0,0.0,0.0,0.0,5.0,18.0,9.0,50,0.17297471067295328,0.17297470569610596,0.007740519242361188
