dataset,seed,oracle_source_variant,oracle_ari,oracle_nmi,oracle_acc,pca_ari,oracle_gain_vs_pca
Pollen,42,rdg_always_on,0.8575113158003691,0.8847025211321745,0.8538205980066446,0.03339391415030334,0.8241174016500658
worm_neuron_cell,42,rdg_always_on,0.19074188772795064,0.49204127892383653,0.5513616817964644,0.13605756307253275,0.05468432465541789
