label,n_cells,precision,recall,f1,is_rare_lt_50
0,6514,0.3490141448778397,1.0,0.5174358567002939,False
1,472,0.0,0.0,0.0,False
2,1218,0.0,0.0,0.0,False
3,1064,0.0,0.0,0.0,False
4,2703,0.0,0.0,0.0,False
5,1694,0.0,0.0,0.0,False
6,826,0.0,0.0,0.0,False
7,664,0.0,0.0,0.0,False
8,36,0.0,0.0,0.0,True
9,36,0.0,0.0,0.0,True
10,589,0.0,0.0,0.0,False
11,114,0.0,0.0,0.0,False
12,717,0.0,0.0,0.0,False
13,1862,0.0,0.0,0.0,False
14,155,0.0,0.0,0.0,False
