neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.793533802032471,1.0,0.800279974937439,0.12496665865182877,0.32221691352126136,0.19014346599578857,0.1690370738506317,0.5308552980422974,0.1879827082157135,0.10659340659340659,0.34830387004300045,5.0,60.0,16.75,50,0.4,0.8364070711896799,0.8369190096855164,0.9418404698371887
