label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,6514,0.5950875038378877,0.978431224822998,False
1,472,0.5809322033898305,0.9221805930137634,False
2,1218,0.5394088669950738,0.856424868106842,False
3,1064,0.27575187969924814,0.4184834063053131,False
4,2703,0.4780614132445431,0.7553784251213074,False
5,1694,0.41983471074380163,0.6595768928527832,False
6,826,0.5723970944309927,0.9257075190544128,False
7,664,0.5873493975903614,0.948837399482727,False
8,36,0.40555555555555556,0.6540898680686951,True
9,36,0.37222222222222223,0.6061431169509888,True
10,589,0.6064516129032258,0.9662719368934631,False
11,114,0.5859649122807018,0.9410761594772339,True
12,717,0.5224546722454673,0.8461746573448181,False
13,1862,0.5950590762620838,0.9819691181182861,False
14,155,0.5896774193548387,0.9729544520378113,True
