neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.03593286871910095,0.29742497205734253,0.0012408597385331266,0.0005071767955087125,0.007489709183573723,0.0,0.0,0.0,0.0,5.0,15.0,9.0,50,0.20456459118103257,0.20456458628177643,0.013295596775909265
