neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.06741210073232651,0.33423200249671936,0.00014908684308609764,7.537168130511418e-05,0.002892913995310664,0.0,0.0,0.0,0.0,5.0,17.0,9.0,50,0.1981811405143496,0.1981811225414276,0.00816884459927678
