neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.880965709686279,1.0,0.818778395652771,0.24517369270324707,0.37209302325581395,0.2472420185804367,0.16387826204299927,0.6556810736656189,0.18273289501667023,0.015946843853820596,0.07641196013289037,5.0,32.0,15.0,50,0.4,0.891029900332226,0.893663763999939,0.7752186395227909
