dataset,seed,variant,ari,nmi,acc,f1_macro,q_cell,q_gene,q_total,graph_enabled,negative_control,pca_ari,pca_nmi,pca_acc,delta_ari_vs_pca,regret_vs_pca,negative_transfer,win_vs_pca,tie_vs_pca,loss_vs_pca,rank_ari_desc,oracle_ari,oracle_source_variant,oracle_gain_vs_pca,oracle_gap
Wang,42,rdg_concat_kmeans,0.9676033720584114,0.9201502889444405,0.9926462863746192,0.9892785315631741,0.5483892106338722,0.8485172446177791,0.6984532276258257,False,,0.7858779620945557,0.6931907552992126,0.9472633680008404,0.18172540996385567,0.0,False,True,False,False,3.0,0.9694165426212082,rdg_always_on,0.1835385805266525,0.0018131705627968397
Wang,42,rdg_always_on,0.9694165426212082,0.9240608670102626,0.9930664985817838,0.9898737855389584,0.5483892106338722,0.8485172446177791,0.6984532276258257,True,,0.7858779620945557,0.6931907552992126,0.9472633680008404,0.1835385805266525,0.0,False,True,False,False,1.5,0.9694165426212082,rdg_always_on,0.1835385805266525,0.0
Wang,42,safe_rdg_heuristic,-0.021049244670225384,0.012991931112408324,0.7643660048324404,0.4332241738612682,0.5483892106338722,0.8485172446177791,0.6984532276258257,True,,0.7858779620945557,0.6931907552992126,0.9472633680008404,-0.8069272067647811,0.8069272067647811,True,False,False,True,12.0,0.9694165426212082,rdg_always_on,0.1835385805266525,0.9904657872914336
Wang,42,neg_random_cell_graph,-0.0026931789700783654,0.001739261132567083,0.7782330076688728,0.43764400070892656,0.5483892106338722,0.8485172446177791,0.6984532276258257,True,random_cell_graph,0.7858779620945557,0.6931907552992126,0.9472633680008404,-0.7885711410646341,0.7885711410646341,True,False,False,True,11.0,0.9694165426212082,rdg_always_on,0.1835385805266525,0.9721097215912866
Wang,42,neg_degree_shuffle_graph,0.00412511166708589,0.0018578173975023194,0.7803340687046959,0.442971864273977,0.5483892106338722,0.8485172446177791,0.6984532276258257,True,degree_preserving_shuffled_cell_graph,0.7858779620945557,0.6931907552992126,0.9472633680008404,-0.7817528504274699,0.7817528504274699,True,False,False,True,10.0,0.9694165426212082,rdg_always_on,0.1835385805266525,0.9652914309541224
Wang,42,neg_shuffled_gene_cell_graph,0.014436786596010382,0.050769610477430706,0.5678117449311902,0.5449639184328188,0.5483892106338722,0.8485172446177791,0.6984532276258257,True,shuffled_gene_module_cell_graph,0.7858779620945557,0.6931907552992126,0.9472633680008404,-0.7714411754985454,0.7714411754985454,True,False,False,True,7.0,0.9694165426212082,rdg_always_on,0.1835385805266525,0.9549797560251979
Wang,3047,pca_kmeans,0.9192749834614486,0.8390556876652767,0.9813005567811744,0.9732370509797896,0.5482262732985207,0.8486674829234337,0.6984468781109772,False,,0.9192749834614486,0.8390556876652767,0.9813005567811744,0.0,0.0,False,False,True,False,3.5,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.049237005684493185
Wang,3047,pca_spectral_kmeans,0.0062530450806438575,0.0034034344347013004,0.7807542809118605,0.44495774142622635,0.5482262732985207,0.8486674829234337,0.6984468781109772,False,,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9130219383808048,0.9130219383808048,True,False,False,True,7.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.962258944065298
Wang,3047,rdg_cell_only,0.0062530450806438575,0.0034034344347013004,0.7807542809118605,0.44495774142622635,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9130219383808048,0.9130219383808048,True,False,False,True,7.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.962258944065298
Wang,3047,rdg_gene_only,0.9680286243369501,0.9212965295185029,0.9927513394264104,0.9894080264818126,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,,0.9192749834614486,0.8390556876652767,0.9813005567811744,0.04875364087550149,0.0,False,True,False,False,2.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.0004833648089916931
Wang,3047,rdg_concat_kmeans,0.9685119891459418,0.9220484883374889,0.9928563924782015,0.9895776991886831,0.5482262732985207,0.8486674829234337,0.6984468781109772,False,,0.9192749834614486,0.8390556876652767,0.9813005567811744,0.049237005684493185,0.0,False,True,False,False,1.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.0
Wang,3047,rdg_always_on,-0.02328777151779158,0.011539246055237384,0.7616346254858704,0.4336398648777101,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9425627549792402,0.9425627549792402,True,False,False,True,12.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.9917997606637334
Wang,3047,safe_rdg_heuristic,-0.02117925742632497,0.013070003109354552,0.7642609517806492,0.4331904251518399,0.5482262732985207,0.8486674829234337,0.6984468781109772,True,,0.9192749834614486,0.8390556876652767,0.9813005567811744,-0.9404542408877736,0.9404542408877736,True,False,False,True,10.0,0.9685119891459418,rdg_concat_kmeans,0.049237005684493185,0.9896912465722668
