neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
mutual_knn_with_topk_fallback,5,4.972256183624268,1.0,0.8924466371536255,0.08200348913669586,0.32749833813427875,0.1681741327047348,0.15791776776313782,0.32749834656715393,0.469300776720047,0.6725016618657212,0.9166851318413473,5.0,61.0,16.0,50,0.6725016618657212,0.8719698648349213,0.8740304112434387,0.8484357992808024,Melanoma_5K,0,mutual_knn_neighbormix,1.0,1.0,3.984034868109826,2.6223091754843204,1.4116497162510366,5.460778511271757,0.8999998569488525,0.10000001639127731
