neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
global_random_excluding_self,5,5.000000476837158,1.0,0.07678654789924622,0.5159906148910522,0.000672339531463389,0.00021710965665988624,0.004906746093183756,0.0,0.0,0.0,0.0,5.0,15.0,9.0,50,0.6590188044962706,0.6590188145637512,0.22083130478858948,Wang,1,global_random_neighbor_control,1.0,1.0,4.0000000152372355,2.9885447974946047,2.2438326364433445,7.507121982767775,0.8999998569488525,0.10000001639127731
