neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.07678654789924622,0.5159906148910522,0.000672339531463389,0.00021710965665988624,0.004906746093183756,0.0,0.0,0.0,0.0,5.0,15.0,9.0,50,0.6590188044962706,0.6590188145637512,0.22083130478858948
