neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
pca_cosine_knn,5,4.993261814117432,1.0,0.9280492067337036,0.0460587814450264,0.32466780968709813,0.10427812486886978,0.11929269880056381,1.0,0.0,0.0,0.0,5.0,64.0,16.0,50,0.8928525503643377,0.8931488990783691,0.8116998821496964,Tosches,0,neighbormix_scmae,1.0,1.0,3.9960245146376137,2.5561085363643037,1.5256770471835304,5.254894610577159,0.8999998569488525,0.10000001639127731
