neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.7284746170043945,1.0,0.8720787167549133,0.06313099712133408,0.21953037644427878,0.08124612271785736,0.11267315596342087,0.4577517509460449,0.18631155788898468,0.21303019008572494,0.6182258665672754,5.0,106.0,18.0,50,0.4,0.972933283637719,0.973533570766449,0.9454497456550598
