neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.1,5,4.521474361419678,1.0,0.8178324699401855,0.3342081308364868,0.24159971433672559,0.075532928109169,0.10468044131994247,0.901115894317627,0.29850637912750244,0.0988841278343153,0.4057980717728977,5.0,56.0,14.0,50,0.1,0.0988841278343153,True,0.8672603106588109,0.9615009427070618,0.9288141131401062
