neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.1,5,4.5446038246154785,1.0,0.8241291046142578,0.3334295153617859,0.2625803686240892,0.07502853870391846,0.10238420218229294,0.9009965658187866,0.2986665964126587,0.09900342906129447,0.406504500642949,5.0,59.0,15.0,50,0.1,0.09900342906129447,True,0.8044792113159023,0.8901215195655823,0.8051191866397858
