neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.2,5,4.0883588790893555,1.0,0.7178967595100403,0.44770851731300354,0.207329618516931,0.051142122596502304,0.08495292067527771,0.7999143004417419,0.40006428956985474,0.20008572653236176,0.6734890698671239,5.0,52.0,14.0,50,0.2,0.20008572653236176,True,0.7139198456922418,0.886030912399292,0.8058590590953827
