label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,512,0.891796875,0.8930399417877197,False
1,56,0.8964285714285715,0.8951230049133301,True
2,967,0.8790072388831437,0.8788381814956665,False
3,1153,0.8849956634865568,0.8880645036697388,False
4,62,0.9548387096774194,0.9546809196472168,True
5,120,0.8933333333333333,0.894187867641449,False
6,46,0.691304347826087,0.6955034732818604,True
7,1251,0.9795363709032774,0.980297863483429,False
8,346,0.3884393063583815,0.4003537595272064,False
