neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
mutual_knn_with_topk_fallback,5,4.9944891929626465,1.0,0.9558458924293518,0.04278381168842316,0.3326964560862866,0.1548590213060379,0.1423371285200119,0.33269646763801575,0.47117888927459717,0.6673035439137134,0.9234206471494607,5.0,66.0,16.0,50,0.6673035439137134,0.9522650231124807,0.9526740908622742,0.9084535439809164,Guo,2,mutual_knn_neighbormix,1.0,1.0,3.996959073690266,2.1781744417548183,1.2323652898073196,4.3818124415874475,0.8999998569488525,0.10000001639127731
