neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.811224460601807,1.0,0.9559815526008606,0.043012142181396484,0.33522342064714944,0.15559297800064087,0.14360247552394867,0.5715131163597107,0.18915975093841553,0.06955315870570108,0.2708782742681048,5.0,81.0,16.0,50,0.4,0.9513405238828968,0.9516983032226562,0.8975264628728231
