label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,294,0.9836734693877551,0.9829540848731995,True
1,320,0.905625,0.9057220220565796,False
2,560,0.9503571428571429,0.948394775390625,False
3,876,0.9052511415525114,0.9058733582496643,False
4,353,0.9971671388101983,0.9971941113471985,False
5,319,0.9197492163009404,0.9202993512153625,True
6,607,0.9762767710049424,0.9749727845191956,False
7,341,0.9958944281524926,0.9950398802757263,False
8,338,0.9668639053254438,0.9659005999565125,False
9,509,0.9430255402750491,0.9442651867866516,False
10,28,0.7714285714285715,0.7893259525299072,True
11,1945,0.9583547557840617,0.959973156452179,False
