neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.878945827484131,1.0,0.8189018368721008,0.24630023539066315,0.3667774086378738,0.24609504640102386,0.16566058993339539,0.648770809173584,0.18179653584957123,0.011960132890365448,0.059800664451827246,5.0,31.0,17.0,50,0.4,0.8916943521594685,0.8935356140136719,0.7779285162687302
