neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor
pca_cosine_knn_bad_edge_injected_0.2,5,4.071096897125244,1.0,0.7134886980056763,0.45180368423461914,0.2055293613373339,0.050948306918144226,0.0848122239112854,0.7962065935134888,0.40281713008880615,0.20379339905700813,0.67766823831976,5.0,49.0,14.0,50,0.2,0.20379339905700813,True,0.7105015002143164,0.8850521445274353,0.8077260255813599,Tosches,2,beta_control,1.0,1.0,3.9789182383934394,1.2988206577176848,1.1653050583580302,3.2241360358479954,0.9500556997747885,0.04994430009974167,uniform,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none
