neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.790459632873535,1.0,0.8925948143005371,0.08206995576620102,0.3292709949036118,0.1688547134399414,0.15810517966747284,0.557110607624054,0.19785372912883759,0.08929758475515179,0.32395302459561265,5.0,66.0,16.0,50,0.4,0.872191446931088,0.8743153214454651,0.84620334704717
