neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
multi_metric_consensus_threshold_0.4,5,4.790459632873535,1.0,0.8925948143005371,0.08206995576620102,0.3292709949036118,0.1688547134399414,0.15810517966747284,0.557110607624054,0.19785372912883759,0.08929758475515179,0.32395302459561265,5.0,66.0,16.0,50,0.4,0.872191446931088,0.8743153214454651,0.84620334704717,Melanoma_5K,2,consensus_neighbormix_threshold0.4,1.0,1.0,3.900629457246187,2.631623529160724,1.4002962571733137,5.451276395952,0.8999998569488525,0.10000001639127731
