neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor
pca_cosine_knn_bad_edge_injected_0.2,5,4.041416168212891,1.0,0.7077971696853638,0.44735297560691833,0.1907293340474915,0.05220293998718262,0.0870036780834198,0.800000011920929,0.4000000059604645,0.2,0.6729378682378147,5.0,49.0,14.0,50,0.2,0.2,True,0.7702017496875558,0.9597609639167786,0.9272436698277792,Macosko,0,beta_control,1.0,1.0,3.986126296237347,2.633377183573587,1.8021903921621187,4.596275116409574,0.8999998569488525,0.10000001639127731,fixed,0.1,0.1,0.05,0.02,0.5,anchor,local_mix,none
