neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn,5,4.994472026824951,1.0,0.9560685753822327,0.042791686952114105,0.3333744221879815,0.15665297210216522,0.14477123320102692,1.0,0.0,0.0,0.0,5.0,78.0,15.0,50,0.9518335901386749,0.9522614479064941,0.9076267679532369
