neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
multi_metric_consensus_threshold_0.4,5,4.728789806365967,1.0,0.9250604510307312,0.05521547049283981,0.29846455990001786,0.1052575558423996,0.12251515686511993,0.48717638850212097,0.1965271234512329,0.1885868594893769,0.5595652562042492,5.0,58.0,15.0,50,0.4,0.9625557936082842,0.9633088111877441,0.9291883111000061,Macosko,0,consensus_neighbormix_threshold0.4,1.0,1.0,3.873282337497964,2.615039083600044,1.7670238519651549,4.496016587308475,0.8999998569488525,0.10000001639127731
