label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,6514,0.8926005526558183,0.9906802177429199,False
1,472,0.8622881355932204,0.9569058418273926,False
2,1218,0.8152709359605911,0.8940799236297607,False
3,1064,0.4133458646616541,0.45365580916404724,False
4,2703,0.7260821309655938,0.7966729402542114,False
5,1694,0.6337662337662338,0.7004088759422302,False
6,826,0.8479418886198548,0.9474136829376221,False
7,664,0.8605421686746988,0.9630833864212036,False
8,36,0.5833333333333334,0.6578995585441589,True
9,36,0.5777777777777777,0.6305631995201111,True
10,589,0.8879456706281834,0.9890046715736389,False
11,114,0.8824561403508772,0.9728394746780396,True
12,717,0.7899581589958159,0.8745693564414978,False
13,1862,0.8911922663802363,0.9952888488769531,False
14,155,0.8774193548387097,0.9887254238128662,True
