neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
pca_cosine_knn,5,4.971978664398193,1.0,0.8924643993377686,0.08258604258298874,0.32563704852647907,0.17032085359096527,0.15974557399749756,1.0,0.0,0.0,0.0,5.0,72.0,16.0,50,0.0,0.0,0.8716153334810547,0.8739621043205261,0.8518532117207845,Melanoma_5K,1,beta_control,1.0,1.0,3.9837699083048173,1.3100095380755032,0.7502444827819572,2.770368106400266,0.9500347557751573,0.04996524292099125,beta_distribution,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none,False
