neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,snn_zero_row_fallback_rate,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
snn_jaccard_weighted_knn,5,3.142064332962036,0.6612039079735267,0.947519838809967,0.0467977412045002,0.2693980460132367,0.11721879243850708,0.13448145985603333,0.11721879243850708,0.13448145985603333,0.051160836222292255,0.051160836222292255,5.0,63.0,17.0,50,0.051160836222292255,0.0,0.0,0.9948313898518752,0.9956214427947998,0.9947961568832397,Wang,0,snn_neighbormix,1.0,1.0,3.8957851185723174,2.1714445680379866,1.6334505267441273,4.690663880512521,0.8999998569488525,0.10000001639127731,fixed,0.09999999999999998,0.09999999999999998,0.05,0.02,0.5,anchor,local_mix,none,False
