neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor
pca_cosine_knn_bad_edge_injected_0.2,5,4.044520378112793,1.0,0.631726086139679,0.3536964952945709,0.2067367415193502,0.08782932907342911,0.11901693046092987,0.7949832677841187,0.4037138521671295,0.20501672240802676,0.6846631629240325,5.0,48.0,14.0,50,0.2,0.20501672240802676,True,0.6626851409460105,0.8281282186508179,0.9446365634600321,worm_neuron_cell,2,beta_control,1.0,1.0,3.9415399835609684,1.4364269792102278,1.1768721075262873,3.6649316383525727,0.9500038607046009,0.04999614047119394,uniform,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none
