neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
pca_cosine_knn,5,4.994472026824951,1.0,0.9560685753822327,0.042791686952114105,0.3333744221879815,0.15665297210216522,0.14477123320102692,1.0,0.0,0.0,0.0,5.0,78.0,15.0,50,0.9518335901386749,0.9522614479064941,0.9076267679532369,Guo,0,random_pseudo_gate_p0.5,0.50091015625,1.0,3.9969396460153837,2.180870222449303,1.2343619489669801,4.386000182509422,0.8999998569488525,0.10000001639127731
