neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
pca_cosine_knn,5,4.954550266265869,1.0,0.8187931776046753,0.2451605498790741,0.37209302325581395,0.24729737639427185,0.16402462124824524,1.0,0.0,0.0,0.0,5.0,33.0,15.0,50,0.0,0.0,0.891029900332226,0.8935224413871765,0.7860180884599686,Pollen,1,beta_control,1.0,1.0,3.9761536366693306,1.2854438975453377,1.0577057249844075,3.5835879325866697,0.9498653575778008,0.05013463711366058,truncated_normal,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,gaussian_matched,none,False
