label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,22,1.0,1.0,False
1,17,1.0,1.0,True
2,37,1.0,1.0,False
3,26,0.05384615384615385,0.046585552394390106,False
4,7,0.17142857142857143,0.28455108404159546,True
5,17,0.9176470588235294,0.9271844625473022,True
6,54,1.0,1.0,False
7,42,1.0,1.0,False
8,40,1.0,1.0,False
9,15,0.9333333333333333,0.9323368072509766,True
10,24,1.0,1.0,False
