Command: /data/luolie/conda/base/bin/python /home/luolie/biopipeline/dimension-reduction/plantnet/methods/DeepLearning/CutAware_NeighborMix_scMAE/run.py --data_path /home/luolie/biopipeline/dimension-reduction/plantnet/data/processed_scmae/Melanoma_5K.h5ad --save_dir /home/luolie/biopipeline/dimension-reduction/plantnet/results/experimental/cutaware_neighbormix_20260615/Melanoma_5K/canm_gated_cut_mix/seed42 --dataset_name Melanoma_5K --variant_name canm_gated_cut_mix --seed 42 --n_clusters 9 --epochs 80 --batch_size 256 --n_top_genes 1000 --gpu 3 --no_save_h5ad

Using device: cuda:0
/data/luolie/conda/base/lib/python3.13/functools.py:934: UserWarning: zero-centering a sparse array/matrix densifies it.
  return dispatch(args[0].__class__)(*args, **kw)
Epoch 001/80 loss=0.5505 scmae=0.4477 cut=0.0000 ot=0.0000 gate=0.780 mass=[0.000,0.000]
Epoch 010/80 loss=0.3018 scmae=0.2185 cut=0.0000 ot=0.0000 gate=0.764 mass=[0.000,0.000]
Epoch 020/80 loss=0.2901 scmae=0.2142 cut=0.0000 ot=0.0000 gate=0.761 mass=[0.000,0.000]
Epoch 030/80 loss=0.2846 scmae=0.2094 cut=0.0000 ot=0.0000 gate=0.758 mass=[0.000,0.000]
Epoch 040/80 loss=0.2824 scmae=0.2079 cut=0.0000 ot=0.0000 gate=0.752 mass=[0.000,0.000]
Epoch 050/80 loss=0.2790 scmae=0.2052 cut=0.0000 ot=0.0000 gate=0.752 mass=[0.000,0.000]
Epoch 060/80 loss=0.2779 scmae=0.2045 cut=0.0000 ot=0.0000 gate=0.751 mass=[0.000,0.000]
Epoch 070/80 loss=0.2755 scmae=0.2023 cut=0.0000 ot=0.0000 gate=0.754 mass=[0.000,0.000]
Epoch 080/80 loss=0.2738 scmae=0.2013 cut=0.0000 ot=0.0000 gate=0.753 mass=[0.000,0.000]
Results saved to: /home/luolie/biopipeline/dimension-reduction/plantnet/results/experimental/cutaware_neighbormix_20260615/Melanoma_5K/canm_gated_cut_mix/seed42
