neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.766383171081543,1.0,0.9474935531616211,0.04685449227690697,0.2699443218825507,0.11728974431753159,0.13441255688667297,0.5117133855819702,0.18935978412628174,0.13192562243933187,0.45929194243092764,5.0,63.0,17.0,50,0.4,0.9948944216829498,0.995431125164032,0.9943721890449524
