neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn,5,4.9944891929626465,1.0,0.9558459520339966,0.04278381168842316,0.3326964560862866,0.1548590213060379,0.1423371285200119,1.0,0.0,0.0,0.0,5.0,66.0,16.0,50,0.9522650231124807,0.9526740908622742,0.9084535241127014
