neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,snn_zero_row_fallback_rate,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
snn_jaccard_weighted_knn,5,3.558389663696289,0.7588300465322402,0.8924643993377686,0.08258604258298874,0.32563704852647907,0.17032085359096527,0.15974557399749756,0.17032085359096527,0.15974557399749756,0.020828717039663196,0.020828717039663196,5.0,72.0,16.0,50,0.020828717039663196,0.0,0.0,0.8716153334810547,0.8747488856315613,0.8518459995587667,Melanoma_5K,1,snn_neighbormix,1.0,1.0,3.8664597970217356,2.7473334983867757,1.4826048144522834,5.738537521222058,0.8999998569488525,0.10000001639127731,fixed,0.09999999999999998,0.09999999999999998,0.05,0.02,0.5,anchor,local_mix,none,False
