neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.2,5,4.031844615936279,1.0,0.7057945728302002,0.4483833312988281,0.19182288876986253,0.051619842648506165,0.0865747481584549,0.797870934009552,0.4015880227088928,0.2021290840921264,0.6737412961971077,5.0,47.0,14.0,50,0.2,0.2021290840921264,True,0.768215497232637,0.9594021439552307,0.9284030000368754
