neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.4,5,3.1232709884643555,1.0,0.48998790979385376,0.5493494868278503,0.1077307623638636,0.0212838277220726,0.05389733612537384,0.5989644527435303,0.4901081919670105,0.4010355293697554,0.9229155507945009,5.0,36.0,13.0,50,0.4,0.4010355293697554,True,0.576486341724692,0.9442752003669739,0.9107972184816996
