neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
mutual_knn_with_topk_fallback,5,4.971978664398193,1.0,0.8924643993377686,0.08258605003356934,0.32563704852647907,0.17032085359096527,0.15974557399749756,0.3256370425224304,0.468612402677536,0.674362951473521,0.9169067139375139,5.0,72.0,16.0,50,0.674362951473521,0.8716153334810547,0.8739621043205261,0.8518532315889994
