dataset,seed,acc__neg_degree_shuffle_graph,acc__neg_random_cell_graph,acc__neg_shuffled_gene_cell_graph,acc__pca_kmeans,acc__pca_spectral_kmeans,acc__rdg_always_on,acc__rdg_cell_only,acc__rdg_concat_kmeans,acc__rdg_gene_only,acc__safe_rdg_heuristic,ari__neg_degree_shuffle_graph,ari__neg_random_cell_graph,ari__neg_shuffled_gene_cell_graph,ari__pca_kmeans,ari__pca_spectral_kmeans,ari__rdg_always_on,ari__rdg_cell_only,ari__rdg_concat_kmeans,ari__rdg_gene_only,ari__safe_rdg_heuristic,cell_spectral_gap__neg_degree_shuffle_graph,cell_spectral_gap__neg_random_cell_graph,cell_spectral_gap__neg_shuffled_gene_cell_graph,cell_spectral_gap__pca_kmeans,cell_spectral_gap__pca_spectral_kmeans,cell_spectral_gap__rdg_always_on,cell_spectral_gap__rdg_cell_only,cell_spectral_gap__rdg_concat_kmeans,cell_spectral_gap__rdg_gene_only,cell_spectral_gap__safe_rdg_heuristic,gene_module_entropy__neg_degree_shuffle_graph,gene_module_entropy__neg_random_cell_graph,gene_module_entropy__neg_shuffled_gene_cell_graph,gene_module_entropy__pca_kmeans,gene_module_entropy__pca_spectral_kmeans,gene_module_entropy__rdg_always_on,gene_module_entropy__rdg_cell_only,gene_module_entropy__rdg_concat_kmeans,gene_module_entropy__rdg_gene_only,gene_module_entropy__safe_rdg_heuristic,hubness__neg_degree_shuffle_graph,hubness__neg_random_cell_graph,hubness__neg_shuffled_gene_cell_graph,hubness__pca_kmeans,hubness__pca_spectral_kmeans,hubness__rdg_always_on,hubness__rdg_cell_only,hubness__rdg_concat_kmeans,hubness__rdg_gene_only,hubness__safe_rdg_heuristic,nmi__neg_degree_shuffle_graph,nmi__neg_random_cell_graph,nmi__neg_shuffled_gene_cell_graph,nmi__pca_kmeans,nmi__pca_spectral_kmeans,nmi__rdg_always_on,nmi__rdg_cell_only,nmi__rdg_concat_kmeans,nmi__rdg_gene_only,nmi__safe_rdg_heuristic,q_cell__neg_degree_shuffle_graph,q_cell__neg_random_cell_graph,q_cell__neg_shuffled_gene_cell_graph,q_cell__pca_kmeans,q_cell__pca_spectral_kmeans,q_cell__rdg_always_on,q_cell__rdg_cell_only,q_cell__rdg_concat_kmeans,q_cell__rdg_gene_only,q_cell__safe_rdg_heuristic,q_gene__neg_degree_shuffle_graph,q_gene__neg_random_cell_graph,q_gene__neg_shuffled_gene_cell_graph,q_gene__pca_kmeans,q_gene__pca_spectral_kmeans,q_gene__rdg_always_on,q_gene__rdg_cell_only,q_gene__rdg_concat_kmeans,q_gene__rdg_gene_only,q_gene__safe_rdg_heuristic,q_total__neg_degree_shuffle_graph,q_total__neg_random_cell_graph,q_total__neg_shuffled_gene_cell_graph,q_total__pca_kmeans,q_total__pca_spectral_kmeans,q_total__rdg_always_on,q_total__rdg_cell_only,q_total__rdg_concat_kmeans,q_total__rdg_gene_only,q_total__safe_rdg_heuristic,delta_ari_always_vs_pca,delta_nmi_always_vs_pca,delta_acc_always_vs_pca
Pollen,42,0.4950166112956811,0.43853820598006643,0.2026578073089701,0.23255813953488372,0.5681063122923588,0.8571428571428571,0.5880398671096345,0.53156146179402,0.7940199335548173,0.8538205980066446,0.3081046932270756,0.2372838860587505,0.01975222267918206,0.03339391415030334,0.37214848666506173,0.8700415764190499,0.4272496239122017,0.313916420128235,0.786472396027737,0.869445960111,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.013134081380246632,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,0.966790910760089,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,3.8720362739212257,0.5072114269582134,0.46706911569256127,0.12052874174849697,0.11612458329724176,0.6136775820396204,0.8955787312019604,0.6513488645801891,0.4968515969551604,0.8775075946939477,0.8916353961596908,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.6197176866744775,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.9291977276900223,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.7744577071822498,0.8366476622687465,0.7794541479047187,0.6245847176079734
Wang,42,0.7803340687046959,0.7783380607206639,0.5644500472738733,0.9472633680008404,0.7807542809118605,0.9930664985817838,0.7807542809118605,0.993906922996113,0.9926462863746192,0.9865532093707322,0.00412511166708589,-0.002544791475460185,0.013709353119666142,0.7858779620945557,0.0062530450806438575,0.9694165426212082,0.0062530450806438575,0.9731405896958415,0.9675660264254676,0.9413717233586594,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.004785643077916846,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,0.0018578173975023194,0.00164455022814642,0.04224078281699456,0.6931907552992126,0.0034034344347013004,0.9240608670102626,0.0034034344347013004,0.9317699566290739,0.9203843501235588,0.8721823210798095,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.5529776306641101,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.7007474376409446,0.1835385805266525,0.23087011171104999,0.04580313058094332
