label,n_cells,precision,recall,f1,is_rare_lt_50
0,512,0.7514705882352941,0.998046875,0.8573825503355704,False
1,56,0.7088607594936709,1.0,0.8296296296296296,False
2,967,0.8763285024154589,0.937952430196484,0.906093906093906,False
3,1153,0.8830950378469302,0.9106678230702515,0.89666951323655,False
4,62,0.7294117647058823,1.0,0.8435374149659864,False
5,120,0.7317073170731707,1.0,0.8450704225352113,False
6,46,0.0,0.0,0.0,True
7,1251,0.9684044233807267,0.49000799360511593,0.6507430997876857,False
8,346,0.05172413793103448,0.02601156069364162,0.03461538461538462,False
