neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
mutual_knn_with_topk_fallback,5,4.992001056671143,1.0,0.947519838809967,0.0467977412045002,0.2693980460132367,0.11721879243850708,0.13448145985603333,0.269398033618927,0.4436470866203308,0.7306019539867633,0.9494694820884547,5.0,63.0,17.0,50,0.7306019539867633,0.9948313898518752,0.9951817989349365,0.9936339259147644,Wang,0,mutual_knn_neighbormix,1.0,1.0,3.995734613826964,2.0507169010268678,1.5886297325226102,4.515004108242087,0.8999998569488525,0.10000001639127731
