neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
mutual_knn_with_topk_fallback,5,4.992001056671143,1.0,0.947519838809967,0.0467977412045002,0.2693980460132367,0.11721879243850708,0.13448145985603333,0.269398033618927,0.4436470866203308,0.7306019539867633,0.9494694820884547,5.0,63.0,17.0,50,0.7306019539867633,0.9948313898518752,0.9951817989349365,0.9936339259147644
