dataset,method,seed,variant,backbone,use_adaptive_mask,use_prototype,use_swav,use_neighbormix,mask_mode,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,run_dir,elapsed_seconds,diag_effective_mask_rate,diag_embedding_variance_mean,diag_embedding_variance_min,diag_embedding_mean_cosine,diag_cluster_mass_max,diag_cluster_mass_min,diag_prototype_confidence_mean,diag_neighbor_reliability_mean,diag_neighbor_reliability_min,diag_neighbor_reliability_all_edge_mean,diag_neighbor_mutual_edge_fraction,diag_neighbor_reliable_edge_fraction,diag_neighbor_reliable_count_mean,diag_neighbor_reliable_count_min,diag_neighbor_score_mean,diag_neighbor_score_p25,diag_neighbor_score_p50,diag_neighbor_score_p75,diag_neighbor_similarity_mean,diag_neighbor_shared_score_mean,diag_neighbor_pseudo_confidence_mean,diag_neighbor_pseudo_same_cluster_edge_fraction,diag_neighbor_pseudo_same_cluster_reliable_fraction,diag_neighbor_consensus_hit_mean,diag_neighbor_adaptive_score_mean,diag_neighbor_adaptive_hit_mean,diag_neighbor_adaptive_core_edge_fraction,diag_neighbor_adaptive_strict_edge_fraction,diag_neighbor_boundary_confidence_mean,diag_neighbor_boundary_cell_fraction,diag_neighbor_boundary_rare_cell_fraction,diag_neighbor_boundary_protected_edge_fraction,diag_neighbor_boundary_kept_protected_edge_fraction,diag_neighbor_boundary_same_cluster_reliable_fraction
Melanoma_5K,scMAE_plus_boundary_protected_neighbormix,3407,012_boundary_protected_neighbormix_boundary_only,original_scmae,False,False,False,True,random,0.7372036339463771,0.7367411515566145,0.6627408171271495,0.6552702239028073,0.729656505465059,0.7367411515566142,0.7659081513655412,0.7097141101568952,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed3407/012_boundary_protected_neighbormix_boundary_only,49.4,0.040433705491679,0.42210945487022405,0.171139001846313,0.668048024177551,0.260137379169464,0.017061822116374,,0.849234521389007,0.685308158397674,0.34428706765174805,0.407740601226087,0.37219883300096,5.582982540130615,0.0,0.8443777561187741,0.797410130500793,0.8379186391830441,0.8910464644432061,0.978961527347564,0.505803942680358,0.43705895543098405,0.9778276936453881,1.0,,,,,,0.43705895543098405,0.200088632838466,0.01706182140483,0.10307999113671601,0.06753822291158801,1.0
Melanoma_5K,scMAE_plus_boundary_protected_neighbormix,3407,012_boundary_protected_neighbormix_boundary_q10,original_scmae,False,False,False,True,random,0.7372036339463771,0.7369480300737629,0.6629175983743338,0.6552398639996705,0.7297977534007772,0.736948030073763,0.7661442731419195,0.70989532324429,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed3407/012_boundary_protected_neighbormix_boundary_q10,51.8,0.040433705491679,0.42395079135894703,0.17056773602962402,0.6669368743896481,0.260137379169464,0.017061822116374,,0.8469520807266231,0.6832508444786071,0.34385535120964,0.407415614151709,0.38531649309402405,5.779747486114502,0.0,0.8439915776252741,0.7972382903099061,0.8377661108970641,0.8908479809761041,0.9787970781326291,0.5047087669372551,0.43584662675857505,0.977157360406091,0.9990798957215151,,,,,,0.43584662675857505,0.10015510746731601,0.01706182140483,0.058615850505945005,0.03651672944826,0.9990798957215151
Melanoma_5K,scMAE_plus_adaptive_mask,2024,001_adaptive_mask,original_scmae,True,False,False,False,variance_adaptive,0.7374252160425437,0.7372672237487699,0.6692423351729582,0.6550232870640189,0.7349526996781218,0.7372672237487697,0.7653180070652007,0.7111999982788403,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/001_adaptive_mask,34.1,0.041857142640011,0.420312702655792,0.15001571178436202,0.689094960689544,0.267671167850494,0.017061822116374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_prototype_dec,2024,002_prototype_dec,original_scmae,False,True,False,False,random,0.737868380234877,0.7337356416603243,0.6633565373752307,0.6569735994938992,0.7301368456097217,0.7337356416603245,0.7630525992673506,0.7065880859337099,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/002_prototype_dec,36.1,0.04074196432318,0.43057292699813804,0.176496192812919,0.6929742693901061,0.264347434043884,0.016840239986777,0.11603939533233601,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_swav_assignment,2024,003_swav_assignment,original_scmae,False,False,True,False,random,0.7440726789275427,0.7377053859770415,0.6679360207563683,0.6590351642129497,0.7339349810634243,0.7377053859770415,0.7648096930472766,0.7124564406295403,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/003_swav_assignment,45.5,0.040596876080547004,0.48237514495849604,0.201045542955398,0.6884911060333251,0.265233755111694,0.016840239986777,0.111121714115142,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix,original_scmae,False,False,False,True,random,0.7383115444272103,0.7384644995273233,0.6699775471859012,0.6573638983668405,0.7355628396239452,0.7384644995273232,0.765979200558148,0.7128579638177431,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix,45.2,0.040452678395169,0.422481954097747,0.18066337704658503,0.67075115442276,0.26323953270912104,0.016840239986777,,0.40703153610229403,0.0,,,0.40703153851835405,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix_prototype,2024,005_neighbormix_prototype,original_scmae,False,True,False,True,random,0.7440726789275427,0.7374223602982597,0.66647812813193,0.6558247572563543,0.7328052597394442,0.7374223602982596,0.7633752631543801,0.7131761067058126,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/005_neighbormix_prototype,49.4,0.040460937470197,0.416123151779174,0.18019205331802302,0.672396183013916,0.26501217484474104,0.016618657857179,0.11641141027212101,1.0,1.0,,,0.40369303493611003,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_a095_w01,original_scmae,False,False,False,True,random,0.7380899623310436,0.7359292343621671,0.6646037646244477,0.6573721676654218,0.7311503068216159,0.7359292343621671,0.7652573764223709,0.7087660950529474,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_a095_w01,49.0,0.040452678395169,0.43064868450164706,0.17210136353969502,0.6830675601959221,0.263461112976074,0.016397075727581003,,1.0,1.0,,,0.41217224314942,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_multiavg,original_scmae,False,False,False,True,random,0.7383115444272103,0.7367042003179081,0.6646497506929413,0.655943385009852,0.7312011546824415,0.736704200317908,0.7659424685934075,0.7096160755056826,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_multiavg,53.9,0.040452678395169,0.39506015181541404,0.16804327070713002,0.663034677505493,0.26235321164131103,0.016840239986777,,0.42035600543022106,0.0,,,0.42035600856784106,,,,,,,,,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_score078,original_scmae,False,False,False,True,random,0.7394194549080434,0.737075734264479,0.6670717473915343,0.6567337418453254,0.7331624822519418,0.7370757342644789,0.7663506874838334,0.709955118065329,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_score078,44.0,0.040452678395169,0.41462624073028503,0.17988473176956102,0.6720982789993281,0.262796372175216,0.016840239986777,,0.8625965714454651,0.7800636291503901,0.34559127688407904,0.40898146096462,0.34091144102223203,5.113671779632568,0.0,0.8450047373771661,0.797576308250427,0.8381850123405451,0.8910551071166991,0.978497684001922,0.5084350705146791,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_score082,original_scmae,False,False,False,True,random,0.737868380234877,0.7387439686953575,0.6690943002615461,0.6563883787128468,0.7348391775167333,0.7387439686953574,0.7665001560213374,0.7129277241632319,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_score082,49.1,0.040452678395169,0.40305957198143005,0.168803095817565,0.6711208820343011,0.26323953270912104,0.016840239986777,,0.8845058083534241,0.820159077644348,0.34841012954711903,0.41199497747248603,0.24950144028362503,3.7425215244293213,0.0,0.84566593170166,0.7980126738548271,0.8383213877677911,0.8915058374404901,0.9792678356170651,0.509740710258483,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_adaptive_mask,original_scmae,True,False,False,True,variance_adaptive,0.7374252160425437,0.7381453793264835,0.6689272345761624,0.6561968201619254,0.7347144037162926,0.7381453793264835,0.7657207959273525,0.7124870362946111,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_adaptive_mask,43.6,0.041690401732921004,0.42098855972290006,0.144917994737625,0.666677892208099,0.266341686248779,0.016618657857179,,0.8441856503486631,0.623911917209625,0.341839402914047,0.404933894674643,0.404933894674643,6.074008464813232,0.0,0.8441856503486631,0.7972005009651181,0.837837040424346,0.890532374382019,0.9776509404182431,0.5066929459571831,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_nm_swav,original_scmae,False,False,True,True,random,0.707954797252382,0.7106945533294693,0.6393330390141154,0.5907439824578878,0.7104334149450212,0.7106945533294692,0.7472923839623107,0.6775140410457844,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_nm_swav,65.9,0.040631584716694,0.450334995985031,0.20789438486099202,0.669175386428833,0.267671167850494,0.018834477290511003,0.111121013760566,0.8452717065811151,0.624059617519378,0.32824438810348505,0.38833000960189,0.38833000960189,5.824950218200684,0.0,0.8452717065811151,0.797001361846923,0.837917983531951,0.893103897571563,0.9753958582878111,0.512943863868713,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_adaptive_neighbormix_prototype,2024,006_adaptive_mask_neighbormix_prototype,original_scmae,True,True,False,True,variance_adaptive,0.7436295147352094,0.7339692566080194,0.6668968455625611,0.6562820315525246,0.7330886106342097,0.7339692566080195,0.7612839774639549,0.7085467376464751,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/006_adaptive_mask_neighbormix_prototype,43.7,0.041719642920153004,0.413089871406555,0.167704910039901,0.6648893952369691,0.266341686248779,0.017061822116374,0.11642524600028901,0.8452514410018921,0.5473951697349541,0.33690190315246504,0.39858187458453304,0.39858187458453304,5.978728294372559,0.0,0.8452514410018921,0.797556161880493,0.8379876613616941,0.8912638425827021,0.9780780076980591,0.5097472667694091,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_soft_reliable_neighbormix,2024,007_soft_reliable_neighbormix,original_scmae,False,False,False,True,random,0.736095723465544,0.7328085158656044,0.6582391071374433,0.6579222685116153,0.7260137806704077,0.7328085158656044,0.761585580743707,0.7061269940083817,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/007_soft_reliable_neighbormix,42.7,0.040452678395169,0.35263264179229703,0.142338842153549,0.6549614071846,0.261910051107406,0.016618657857179,,0.8418750166893001,0.618485331535339,0.351126343011856,0.41707659354457405,0.41707659354457405,6.256148815155029,0.0,0.8418750166893001,0.7962478995323181,0.837207019329071,0.8843497633934021,0.9776053428649901,0.499043732881546,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_soft_reliable_neighbormix,2024,007_soft_reliable_neighbormix_a088,original_scmae,False,False,False,True,random,0.7358741413693773,0.7360917884072605,0.6631856262883055,0.6565326722026524,0.7300611110506171,0.7360917884072604,0.7634881516158966,0.7105934538058125,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/007_soft_reliable_neighbormix_a088,42.0,0.040452678395169,0.33691442012786804,0.139653876423835,0.6684352755546571,0.261245280504226,0.016840239986777,,0.8444582223892211,0.605872452259063,0.351555079221725,0.416308442277863,0.416308442277863,6.244626522064209,0.0,0.8444582223892211,0.797554075717926,0.838056743144989,0.890105485916137,0.9788519144058221,0.506200194358825,,,,,,,,,,,,,,
Melanoma_5K,scMAE_plus_pseudo_agree_neighbormix,2024,008_pseudo_agree_neighbormix,original_scmae,False,False,False,True,random,0.7380899623310436,0.7383570186351807,0.669343456568498,0.6565089978827754,0.7350464587374478,0.7383570186351807,0.7660243888300223,0.7126185669777796,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/008_pseudo_agree_neighbormix,44.1,0.040452678395169,0.42129832506179804,0.18180240690708102,0.6711426973342891,0.262574791908264,0.016840239986777,,0.8452380895614621,0.6076451539993281,0.34425792098045305,0.40765196838762,0.397045572051111,5.955683708190918,0.0,0.844489693641662,0.797312438488006,0.8379807472229001,0.890546262264251,0.978300988674163,0.5069478750228881,0.43438595533370905,0.973981736483548,1.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_pseudo_agree_neighbormix,2024,008_pseudo_agree_neighbormix_confq25,original_scmae,False,False,False,True,random,0.7358741413693773,0.734582671729653,0.6640293630523575,0.6550816462397692,0.7307574041456995,0.7345826717296529,0.7619730334433882,0.7090931630815959,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/008_pseudo_agree_neighbormix_confq25,45.4,0.040452678395169,0.40085130929946905,0.16781213879585202,0.6729859709739681,0.261245280504226,0.016840239986777,,0.8363927602767941,0.6475480198860161,0.34891989827156,0.41323583721102003,0.29432011226826205,4.414801597595215,0.0,0.8443602323532101,0.7975219488143921,0.838006675243377,0.890230298042297,0.97910851240158,0.5055742263793941,0.41591912508010803,0.9751912490169441,1.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_frozen_graph,original_scmae,False,False,False,True,random,0.7383115444272103,0.739656889877187,0.6707397879296436,0.6554045250884247,0.7361824776000987,0.7396568898771869,0.7673226613529237,0.7139166682075634,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_frozen_graph,39.7,0.040491964455161004,0.42449295520782404,0.19394575059413902,0.6734297871589661,0.26567694544792103,0.017283404245972002,,0.84568828344345,0.679053664207458,0.383723467588424,0.453741044390279,0.453741044390279,6.806115627288818,0.0,0.84568828344345,0.7994917631149291,0.839363098144531,0.879494071006774,0.9945045709609981,0.49203890562057406,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,2024,009_ema_graph_neighbormix,original_scmae,False,False,False,True,random,0.7365388876578772,0.7354568278835045,0.6657231448097505,0.6557173276321867,0.7321113644255693,0.7354568278835046,0.7631027960675534,0.7097439630854772,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/009_ema_graph_neighbormix,44.3,0.040452678395169,0.42545405030250505,0.182884126901626,0.670365095138549,0.262574791908264,0.016840239986777,,0.8478070497512811,0.650362610816955,0.36632481217384305,0.432085087524927,0.432085087524927,6.481276512145996,0.0,0.8478070497512811,0.799041092395782,0.8391084074974061,0.8947820067405701,0.988754749298095,0.505809724330902,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_ema_graph_neighbormix,2024,009_ema_graph_neighbormix_d02,original_scmae,False,False,False,True,random,0.7383115444272103,0.7380581898729808,0.670097679449384,0.65731859363138,0.7356581931219127,0.7380581898729808,0.7655782633766934,0.7124479790191603,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/009_ema_graph_neighbormix_d02,45.0,0.040452678395169,0.42292535305023105,0.182049810886383,0.6713318824768061,0.26323953270912104,0.016840239986777,,0.8452066183090211,0.627005159854888,0.345873653888702,0.409217815200531,0.409217815200531,6.138267040252685,0.0,0.8452066183090211,0.797800481319427,0.8382183909416191,0.8907557725906371,0.9791159629821771,0.5083869099617,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix,original_scmae,False,False,False,True,random,0.842011965433193,0.7663845967827327,0.7626140829294378,0.6869841074250098,0.8120620442838213,0.7663845967827326,0.7638359371526587,0.7689503213660819,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix,44.7,0.040452678395169,0.415802955627441,0.17814242839813202,0.6703363656997681,0.263017952442169,0.007090627215802001,,0.8520038723945611,0.6391083598136901,0.345598757266998,0.40901100524410905,0.34625895560972003,5.193884372711182,0.0,0.844962000846862,0.79758197069168,0.838250875473022,0.890537977218627,0.9784939885139461,0.508297264575958,0.0,0.0,0.0,2.776706457138061,,,,,,,,,,
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix_m3,original_scmae,False,False,False,True,random,0.737868380234877,0.7381855204209068,0.6689099321673341,0.6563817593296485,0.7346953411650887,0.7381855204209068,0.7658566482320528,0.7124442338515098,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix_m3,43.6,0.040452678395169,0.409630209207534,0.17382819950580503,0.671236932277679,0.263017952442169,0.016840239986777,,0.8604570627212521,0.6566386818885801,0.346167206764221,0.40936553659797603,0.272752788241376,4.091291904449463,0.0,0.845618903636932,0.7978655099868771,0.8382850885391231,0.891367316246032,0.978789031505584,0.51014244556427,0.0,0.0,0.0,3.0,,,,,,,,,,
Melanoma_5K,scMAE_plus_consensus_graph_neighbormix,2024,010_consensus_graph_neighbormix_m3_a085,original_scmae,False,False,False,True,random,0.7372036339463771,0.7349257529449738,0.6617962958635079,0.656194753788927,0.728887196428858,0.734925752944974,0.7640909048995697,0.7079051949866922,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/010_consensus_graph_neighbormix_m3_a085,48.8,0.040452678395169,0.40746539831161505,0.180647149682044,0.67244929075241,0.26080211997032104,0.016840239986777,,0.8606488108634941,0.655699968338012,0.34481140971183705,0.408006499741487,0.271098308589999,4.066474437713623,0.0,0.8451125025749201,0.797686994075775,0.8381873369216911,0.8909994363784791,0.9788650870323181,0.5083659291267391,0.0,0.0,0.0,3.0,,,,,,,,,,
Melanoma_5K,scMAE_plus_confidence_adaptive_neighbormix,2024,011_confidence_adaptive_neighbormix,original_scmae,False,False,False,True,random,0.7372036339463771,0.7367063911230213,0.6672419038214398,0.6560429541491494,0.7333454290266775,0.7367063911230213,0.7643373249987323,0.7110034852920931,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/011_confidence_adaptive_neighbormix,59.3,0.040452678395169,0.41182357072830206,0.175598546862602,0.669222831726074,0.26323953270912104,0.016840239986777,,0.8618974089622491,0.6566036343574521,0.34603634476661604,0.40924735948002006,0.297097274540217,4.456459045410156,0.0,0.8455432057380671,0.797859191894531,0.8382380604743951,0.8913636207580561,0.9788055419921871,0.509871006011962,0.0,0.0,0.0,,0.8618974089622491,2.918655633926391,0.190796956939212,0.27293005391831004,,,,,,
Melanoma_5K,scMAE_plus_confidence_adaptive_neighbormix,2024,011_confidence_adaptive_neighbormix_first_t084,original_scmae,False,False,False,True,random,0.7389762907157101,0.7388522048678487,0.6682826230687787,0.6560777344551242,0.7342269757959792,0.7388522048678487,0.7652684222674648,0.7141988523938355,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/011_confidence_adaptive_neighbormix_first_t084,47.5,0.040452678395169,0.411705315113067,0.175409421324729,0.669419050216674,0.263461112976074,0.016397075727581003,,0.8618977665901181,0.6566030383110041,0.346109449863433,0.40933599231848705,0.296920008863283,4.453800201416016,0.0,0.845538675785064,0.7978435158729551,0.8382683396339411,0.891318023204803,0.978817164897918,0.509842455387115,0.0,0.0,0.0,,0.8618977665901181,2.918606996536255,0.19064923554176802,0.272752788241376,,,,,,
Melanoma_5K,scMAE_plus_confidence_adaptive_neighbormix,2024,011_confidence_adaptive_neighbormix_first_t080,original_scmae,False,False,False,True,random,0.7376467981387104,0.736771616849392,0.6685411699836157,0.656219002692856,0.7343941543048031,0.736771616849392,0.7644324148350579,0.7110427120622024,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/011_confidence_adaptive_neighbormix_first_t080,46.1,0.040452678395169,0.41360917687416004,0.17704731225967402,0.6691429615020751,0.263904273509979,0.016840239986777,,0.8589115142822261,0.657050669193267,0.34553310275077803,0.40871556244922,0.32141221655956803,4.821183204650879,0.0,0.8454121351242061,0.7979215383529661,0.838289022445678,0.8912948369979851,0.978684186935424,0.5095754265785211,0.0,0.0,0.0,,0.8589115142822261,2.846217393875122,0.280286579511042,0.271984636974665,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_start30,original_scmae,False,False,False,True,random,0.7456237536007091,0.7388833747472879,0.671440491243879,0.6577658811857616,0.7367750696299217,0.7388833747472878,0.7662499581770215,0.7134041760918188,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_start30,48.4,0.040579464605876005,0.396474003791809,0.18495902419090202,0.677303969860076,0.267671167850494,0.017061822116374,,0.845252573490142,0.631308078765869,0.341197580099105,0.40366349065662105,0.40366349065662105,6.054952144622803,0.0,0.845252573490142,0.7975833415985101,0.8380767107009881,0.892663598060607,0.978692412376403,0.5090341567993161,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_start25,original_scmae,False,False,False,True,random,0.7391978728118768,0.7402514325050632,0.6727681811974596,0.655120450524099,0.7378144200648146,0.7402514325050632,0.7680335472640267,0.7144090782643034,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_start25,62.9,0.040685714461973006,0.40772202610969505,0.18663738667964902,0.67465990781784,0.26479059457778903,0.017283404245972002,,0.8452649116516111,0.5948665142059321,0.344973474740982,0.40812467685944304,0.40812467685944304,6.121870040893555,0.0,0.8452649116516111,0.797479391098022,0.838142156600952,0.8918747305870051,0.9797862768173211,0.507798850536346,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_start35,original_scmae,False,False,False,True,random,0.7391978728118768,0.7362441449707633,0.6673417520307923,0.6564483813453911,0.7333736217752387,0.7362441449707632,0.7656229245038239,0.709036713454869,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_start35,47.6,0.040454240888357,0.41077652573585505,0.17849257588386502,0.6759260892868041,0.263461112976074,0.016840239986777,,0.845391809940338,0.623346388339996,0.345924407243728,0.40918827092104204,0.40918827092104204,6.137824058532715,0.0,0.845391809940338,0.797243773937225,0.838224947452545,0.892732560634613,0.979840576648712,0.508158862590789,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_start29,original_scmae,False,False,False,True,random,0.7374252160425437,0.7335788358775592,0.6616384263120165,0.6577115786785788,0.7288043936538641,0.7335788358775592,0.7620092309373309,0.7071935998322665,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_start29,43.8,0.040450669825077,0.42290994524955705,0.181489795446395,0.667913198471069,0.266784846782684,0.016175493597984,,0.8449215888977051,0.6158735156059261,0.344858318567276,0.408154221138931,0.408154221138931,6.122313499450684,0.0,0.8449215888977051,0.7974686622619621,0.8381767868995661,0.891600787639617,0.9786714911460871,0.5079551339149471,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_neighbormix,2024,004_neighbormix_start40,original_scmae,False,False,False,True,random,0.7389762907157101,0.7359651225795707,0.6663543594277546,0.6564960345672518,0.7325738511702263,0.7359651225795707,0.7652734919941645,0.7088188476185788,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/004_neighbormix_start40,54.3,0.040612276749951,0.40704202651977506,0.182609468698501,0.676484823226928,0.26235321164131103,0.016618657857179,,0.844662308692932,0.615943908691406,0.345026969909667,0.408479208213309,0.408479208213309,6.127188205718994,0.0,0.844662308692932,0.7974972724914551,0.8380611538887021,0.891057312488555,0.9790541529655451,0.506644487380981,0.0,0.0,0.0,,,,,,,,,,,
Melanoma_5K,scMAE_plus_boundary_protected_neighbormix,2024,012_boundary_protected_neighbormix,original_scmae,False,False,False,True,random,0.7369820518502105,0.7365228685412073,0.6614050995638145,0.6541551049044849,0.7285853451587404,0.7365228685412073,0.7657954221132562,0.7094058096408936,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/012_boundary_protected_neighbormix,55.9,0.040579464605876005,0.390684187412261,0.181141704320907,0.6797576546669001,0.26323953270912104,0.017061822116374,,0.8517603874206541,0.665962755680084,0.343509942293167,0.40608612157471,0.363630991949183,5.454464912414551,0.0,0.8459041714668271,0.7977543473243711,0.8382184505462641,0.8927482366561891,0.9792867302894591,0.5105128884315491,0.43994826078414906,0.9765005456529641,1.0,,,,,,0.43994826078414906,0.200088632838466,0.07068468867715401,0.132535637787133,0.09008050816160701,1.0
Melanoma_5K,scMAE_plus_boundary_protected_neighbormix,2024,012_boundary_protected_neighbormix_boundary_only,original_scmae,False,False,False,True,random,0.7367604697540439,0.7357912301449996,0.6602250457746707,0.6546808862156822,0.7276410508502257,0.7357912301449996,0.7648384953829689,0.7088695695208352,9,,fixed,kmeans_known_k,True,/tmp/scmae_plus_screen_80_20260630/screen/Melanoma_5K/seed2024/012_boundary_protected_neighbormix_boundary_only,59.1,0.040579464605876005,0.390640974044799,0.18188229203224102,0.6794023513793941,0.263017952442169,0.017061822116374,,0.850925862789154,0.666078209877014,0.344581812620162,0.40747470271068703,0.36992392348031605,5.548858642578125,0.0,0.845651984214782,0.797662377357482,0.8381330370903011,0.892840325832366,0.9792616367340081,0.509701311588287,0.44093510508537204,0.97774071925754,1.0,,,,,,0.44093510508537204,0.200088632838466,0.01706182140483,0.10269591550336,0.065145136272989,1.0
