label,n_cells,precision,recall,f1,is_rare_lt_50
0,1082,0.0,0.0,0.0,False
1,690,0.0,0.0,0.0,False
2,354,0.0,0.0,0.0,False
3,948,0.0,0.0,0.0,False
4,300,0.0,0.0,0.0,False
5,1524,0.0,0.0,0.0,False
6,396,0.0,0.0,0.0,False
7,1751,0.0,0.0,0.0,False
8,854,0.0,0.0,0.0,False
9,266,0.0,0.0,0.0,False
10,1153,0.0,0.0,0.0,False
11,2569,0.1900991564303685,1.0,0.31946776098986507,False
12,478,0.0,0.0,0.0,False
13,344,0.0,0.0,0.0,False
14,805,0.0,0.0,0.0,False
