neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
global_random_excluding_self,5,5.000000476837158,1.0,0.08394074440002441,0.36212173104286194,0.00017853954650955185,4.8106488975463435e-05,0.002311460440978408,0.0,0.0,0.0,0.0,5.0,17.0,9.0,50,0.0,0.0,0.4637163006605963,0.4637162387371063,0.00205322556818525
