neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
global_random_excluding_self,5,5.000000476837158,1.0,0.028279129415750504,0.30370232462882996,0.01727574750830565,0.008305647410452366,0.030000142753124237,0.0,0.0,0.0,0.0,5.0,15.0,9.0,50,0.1009966777408638,0.10099665820598602,0.04196077445521951,Pollen,2,global_random_neighbor_control,1.0,1.0,4.000000015237235,3.410703292489052,1.5657752990722655,6.963412207365036,0.8999998569488525,0.10000001639127731
