neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.814999103546143,1.0,0.9560000896453857,0.04305713251233101,0.3352850539291217,0.15692447125911713,0.14454732835292816,0.5714268088340759,0.18762212991714478,0.06773497688751925,0.26101694915254237,5.0,78.0,15.0,50,0.4,0.9518027734976887,0.9523504376411438,0.9019264976183573
