neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
global_random_excluding_self,5,5.000000476837158,1.0,0.06946074217557907,0.3908553421497345,0.0009861325115562403,0.0003458311839494854,0.006189190316945314,0.0,0.0,0.0,0.0,5.0,14.0,9.0,50,0.1466255778120185,0.1466255486011505,0.02946636825799942,Guo,1,global_random_neighbor_control,1.0,1.0,4.000000015237235,3.4498144794702528,1.436066677927971,6.073912587165832,0.8999998569488525,0.10000001639127731
