neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
mutual_knn_with_topk_fallback,5,4.994463920593262,1.0,0.9560303092002869,0.04290825501084328,0.3340523882896764,0.15531429648399353,0.14374753832817078,0.3340523838996887,0.4716581404209137,0.6659476117103236,0.9224961479198768,5.0,82.0,16.0,50,0.6659476117103236,0.9514329738058551,0.9518691897392273,0.9027627309163412,Guo,1,mutual_knn_neighbormix,1.0,1.0,3.996946873750365,2.181490679740906,1.2353131405115128,4.3883490931987765,0.8999998569488525,0.10000001639127731
