label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,6514,0.8935216456862143,0.9908378720283508,False
1,472,0.8635593220338983,0.9542353749275208,False
2,1218,0.8057471264367816,0.892618715763092,False
3,1064,0.41560150375939847,0.4549074172973633,False
4,2703,0.7223825379208287,0.7968173027038574,False
5,1694,0.6388429752066116,0.7002511024475098,False
6,826,0.8581113801452784,0.9498864412307739,False
7,664,0.869277108433735,0.9622340202331543,False
8,36,0.5555555555555556,0.6538201570510864,True
9,36,0.5166666666666667,0.606118381023407,True
10,589,0.8960950764006791,0.9899110794067383,False
11,114,0.8649122807017544,0.9700224995613098,True
12,717,0.7902370990237099,0.876828134059906,False
13,1862,0.8973147153598281,0.9949060082435608,False
14,155,0.9032258064516129,0.9905157089233398,True
