neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
multi_metric_consensus_threshold_0.4,5,4.767951011657715,1.0,0.9476443529129028,0.04678789898753166,0.27595335644500474,0.1196790337562561,0.13531047105789185,0.5141002535820007,0.19010546803474426,0.13047589032461393,0.45803130580943374,5.0,62.0,17.0,50,0.4,0.9951255383968904,0.9955578446388245,0.9939767122268677,Wang,1,consensus_neighbormix_threshold0.4,1.0,1.0,3.8926941807638826,2.0700012513109156,1.5920233517885207,4.491773131973035,0.8999998569488525,0.10000001639127731
