neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,snn_zero_row_fallback_rate,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
snn_jaccard_weighted_knn,5,3.522455930709839,0.750939907550077,0.9558459520339966,0.04278381168842316,0.3326964560862866,0.1548590213060379,0.1423371285200119,0.1548590213060379,0.1423371285200119,0.022650231124807397,0.022650231124807397,5.0,66.0,16.0,50,0.022650231124807397,0.0,0.0,0.9522650231124807,0.9542568325996399,0.9046305020650228
