neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
multi_metric_consensus_threshold_0.4,5,4.793173789978027,1.0,0.8923211693763733,0.0821763277053833,0.32935962774207844,0.1684708148241043,0.15759631991386414,0.5567029118537903,0.19689352810382843,0.08779082650121871,0.321958785730113,5.0,61.0,16.0,50,0.4,0.8724573454464879,0.874117910861969,0.8457392056783041,Melanoma_5K,0,consensus_neighbormix_threshold0.4,1.0,1.0,3.902425827783192,2.629752125985482,1.4015653060639608,5.43868295971085,0.8999998569488525,0.10000001639127731
