neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
pca_cosine_knn,5,4.937593460083008,1.0,0.7998592853546143,0.12431994825601578,0.3258002866698519,0.1881612241268158,0.168255016207695,1.0,0.0,0.0,0.0,5.0,59.0,16.0,50,0.0,0.0,0.8337314859053989,0.8347968459129333,0.9486454327901205,worm_neuron_cell,2,beta_control,1.0,1.0,3.9629869068470867,1.4123498598113655,0.7682802635245025,2.841931128501892,0.9499618880450725,0.05003811264468823,beta_distribution,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none,False
