label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,512,0.11328125,0.1132812350988388,False
1,56,0.025,0.02499999850988388,True
2,967,0.2204756980351603,0.2204756885766983,False
3,1153,0.2477016478751084,0.24770162999629974,False
4,62,0.01935483870967742,0.019354835152626038,True
5,120,0.03333333333333333,0.03333332762122154,False
6,46,0.013043478260869565,0.013043475337326527,True
7,1251,0.2665067945643485,0.26650673151016235,False
8,346,0.08265895953757225,0.08265895396471024,False
