neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn_bad_edge_injected_0.2,5,4.043347358703613,1.0,0.6322254538536072,0.35498619079589844,0.20496894409937888,0.08946336805820465,0.12078350782394409,0.7944099307060242,0.4041321575641632,0.20559006211180125,0.6801242236024845,5.0,44.0,14.0,50,0.2,0.20559006211180125,True,0.6679407548972767,0.8337255120277405,0.9464753667513529
