neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
pca_cosine_knn,5,4.991868019104004,1.0,0.9472144246101379,0.046958088874816895,0.2718772980355079,0.11839830130338669,0.13419567048549652,1.0,0.0,0.0,0.0,5.0,67.0,17.0,50,0.0,0.0,0.9951885702279651,0.995509922504425,0.9938285946846008,Wang,2,beta_control,1.0,1.0,3.995696337887948,1.0247162929660565,1.0854219863140906,2.327350860350841,0.9500358328625962,0.04996416757789416,uniform,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none,False
