label,n_cells,same_label_edge_ratio,same_label_edge_ratio_weighted,is_minority_q25
0,512,0.891796875,0.8896777629852295,False
1,56,0.8964285714285715,0.8986067175865173,True
2,967,0.8790072388831437,0.8685707449913025,False
3,1153,0.8849956634865568,0.8865141272544861,False
4,62,0.9548387096774194,0.9414958357810974,True
5,120,0.8933333333333333,0.8884508609771729,False
6,46,0.691304347826087,0.6753062605857849,True
7,1251,0.9795363709032774,0.9793449640274048,False
8,346,0.3884393063583815,0.41105934977531433,False
