dataset,seed,oracle_source_variant,oracle_ari,oracle_nmi,oracle_acc,pca_ari,oracle_gain_vs_pca
Limb_Muscle,42,rdg_gene_only,0.9236277888075034,0.9233646370283245,0.9652084932207726,0.44747325960621226,0.47615452920129114
Wang,42,rdg_concat_kmeans,0.969894085567239,0.9248955485493591,0.993171551633575,0.7858779620945557,0.18401612347268326
